"","slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"7090","monero","XMR","Monero",2020-02-29,17,68.2,69.11,66.49,66.49,100216473,1161176482,0,2.62
"7091","monero","XMR","Monero",2020-03-01,17,66.31,67.65,63.58,64.74,101124199,1130665392,0.285012285012284,4.07
"7092","monero","XMR","Monero",2020-03-02,17,64.73,68.93,64.51,68.48,109758408,1196179395,0.898190045248869,4.42
"7093","monero","XMR","Monero",2020-03-03,17,68.45,68.78,65.21,66.03,102197698,1153408423,0.229691876750702,3.57
"7094","monero","XMR","Monero",2020-03-04,17,66.04,67.9,65.15,65.84,100092058,1150133580,0.25090909090909,2.75
"7095","monero","XMR","Monero",2020-03-05,17,65.76,70.09,65.76,68.63,96929512,1199075142,0.662817551963046,4.33
"7096","monero","XMR","Monero",2020-03-06,17,68.64,69.7,67.84,68.92,135250724,1204150799,0.580645161290322,1.86
"7097","monero","XMR","Monero",2020-03-07,17,68.92,69.06,65.19,65.44,106259049,1143443765,0.0645994832041344,3.87
"7098","monero","XMR","Monero",2020-03-08,17,65.46,65.53,56.12,56.37,125719617,985094219,0.026567481402763,9.41
"7099","monero","XMR","Monero",2020-03-09,17,56.32,57.12,52.45,55.25,140007109,965589874,0.599571734475374,4.67
"7100","monero","XMR","Monero",2020-03-10,17,55.37,56.84,54.28,54.95,112635716,960460784,0.261718750000001,2.56
"7101","monero","XMR","Monero",2020-03-11,17,54.95,55.84,51.44,54.11,108297098,945828553,0.606818181818182,4.4
"7102","monero","XMR","Monero",2020-03-12,17,54.09,54.18,32.93,33.01,151985291,577030303,0.00376470588235286,21.25
"7103","monero","XMR","Monero",2020-03-13,17,33.08,39.94,26.7,36.84,199341044,643941320,0.765861027190333,13.24
"7104","monero","XMR","Monero",2020-03-14,17,36.83,39.82,35.59,36.22,110312283,633204188,0.148936170212765,4.23
"7105","monero","XMR","Monero",2020-03-15,17,36.16,40.84,35.86,38.07,115596879,665634162,0.443775100401607,4.98
"7106","monero","XMR","Monero",2020-03-16,17,38.03,38.46,29.89,33.82,140151762,591299999,0.458576429404901,8.57
"7107","monero","XMR","Monero",2020-03-17,17,33.83,36.74,33.71,35.37,118316899,618454242,0.547854785478547,3.03
"7108","monero","XMR","Monero",2020-03-18,17,35.47,36.65,34.3,35.92,126475263,628210361,0.689361702127661,2.35
"7109","monero","XMR","Monero",2020-03-19,17,35.95,42.52,35.95,41.1,146341277,718881501,0.78386605783866,6.57
"7110","monero","XMR","Monero",2020-03-20,17,41.06,45.15,37.55,40.12,146612114,701698555,0.338157894736842,7.6
"7111","monero","XMR","Monero",2020-03-21,17,40.14,42.42,38.54,41.15,130652357,719791364,0.672680412371134,3.88
"7112","monero","XMR","Monero",2020-03-22,17,41.15,42.25,38.22,38.34,122269184,670755462,0.0297766749379664,4.03
"7113","monero","XMR","Monero",2020-03-23,17,38.23,44.24,37.97,44.14,136337241,772225600,0.984051036682616,6.27
"7114","monero","XMR","Monero",2020-03-24,17,44.12,47.43,43.37,47.18,159747274,825477682,0.938423645320198,4.06
"7115","monero","XMR","Monero",2020-03-25,17,47.13,47.76,45.49,47.05,148032623,823225198,0.687224669603522,2.27
"7116","monero","XMR","Monero",2020-03-26,17,47.04,50.99,46.99,50.19,174836443,878230572,0.799999999999999,4
"7117","monero","XMR","Monero",2020-03-27,17,50.19,51.4,48.36,48.45,143918809,847847065,0.0296052631578959,3.04
"7118","monero","XMR","Monero",2020-03-28,17,48.41,48.41,45.33,47.13,133440622,824882908,0.584415584415586,3.08
"7119","monero","XMR","Monero",2020-03-29,17,47.11,47.18,44.11,44.11,109300931,772022407,0,3.07
"7120","monero","XMR","Monero",2020-03-30,17,44.11,47.43,43.97,46.78,126748553,818913466,0.8121387283237,3.46
"7121","monero","XMR","Monero",2020-03-31,17,46.73,48.05,46.56,47.78,128899405,836370259,0.818791946308724,1.49
"7122","monero","XMR","Monero",2020-04-01,17,47.78,48.51,46.58,48.51,118501640,849270097,1,1.93
"7123","monero","XMR","Monero",2020-04-02,17,48.45,52.5,48.07,50.76,126496182,888619594,0.607223476297968,4.43
"7124","monero","XMR","Monero",2020-04-03,17,50.74,54.34,50.3,52.95,148716587,927076414,0.655940594059407,4.04
"7125","monero","XMR","Monero",2020-04-04,17,52.91,54.94,52.29,54.28,158229659,950446642,0.750943396226416,2.65
"7126","monero","XMR","Monero",2020-04-05,17,54.25,54.29,52.81,53.49,136144802,936704889,0.459459459459459,1.48
"7127","monero","XMR","Monero",2020-04-06,17,53.47,58.73,53.27,58.38,158426176,1022369895,0.935897435897436,5.46
"7128","monero","XMR","Monero",2020-04-07,17,58.46,60.01,55.37,55.93,145869304,979564397,0.120689655172414,4.64
"7129","monero","XMR","Monero",2020-04-08,17,55.94,57.89,55.58,57.55,107481975,1008024551,0.852813852813852,2.31
"7130","monero","XMR","Monero",2020-04-09,17,57.56,58.76,56.46,58.5,97345360,1024661765,0.88695652173913,2.3
"7131","monero","XMR","Monero",2020-04-10,17,58.45,58.47,52.87,53.62,113198866,939255738,0.133928571428571,5.6
"7132","monero","XMR","Monero",2020-04-11,17,53.56,54.6,52.6,53.58,98767430,938669716,0.489999999999998,2
"7133","monero","XMR","Monero",2020-04-12,17,53.55,55.36,52.93,53.98,119263979,945794929,0.432098765432098,2.43
"7134","monero","XMR","Monero",2020-04-13,17,54.12,54.14,51.32,52.95,125827600,927819099,0.578014184397164,2.82
"7135","monero","XMR","Monero",2020-04-14,17,52.93,55,52.73,53.83,117293261,943324605,0.484581497797357,2.27
"7136","monero","XMR","Monero",2020-04-15,17,53.8,54.96,53.13,53.15,127558965,931485769,0.0109289617486317,1.83
"7137","monero","XMR","Monero",2020-04-16,17,53.19,57.13,51.98,56.88,130989658,996940127,0.951456310679613,5.15
"7138","monero","XMR","Monero",2020-04-17,17,56.92,57.3,56.23,56.55,110124030,991191028,0.299065420560748,1.07
"7139","monero","XMR","Monero",2020-04-18,17,56.5,58.41,56.24,57.97,114264444,1016143810,0.797235023041473,2.17
"7140","monero","XMR","Monero",2020-04-19,17,57.95,58.57,57.08,57.45,108020970,1007026801,0.24832214765101,1.49
"7141","monero","XMR","Monero",2020-04-20,17,57.46,58.49,54.51,55.07,113779664,965414380,0.14070351758794,3.98
"7142","monero","XMR","Monero",2020-04-21,17,54.98,55.63,54.47,55.38,101994360,970872439,0.784482758620693,1.16
"7143","monero","XMR","Monero",2020-04-22,17,55.31,57.18,55.02,56.84,101247964,996524909,0.842592592592593,2.16
"7144","monero","XMR","Monero",2020-04-23,17,56.84,59.92,56.45,58.82,107540688,1031406750,0.682997118155619,3.47
"7145","monero","XMR","Monero",2020-04-24,17,58.93,62.06,58.91,60.97,116367364,1069135846,0.653968253968255,3.15
"7146","monero","XMR","Monero",2020-04-25,17,60.94,61.98,60.24,60.73,102455403,1064930394,0.281609195402296,1.74
"7147","monero","XMR","Monero",2020-04-26,17,60.76,61.78,60.58,61.23,95013548,1073830046,0.541666666666666,1.2
"7148","monero","XMR","Monero",2020-04-27,17,61.22,62.51,61.22,62.39,97849932,1094306518,0.906976744186048,1.29
"7149","monero","XMR","Monero",2020-04-28,17,62.39,63.79,61.61,62.5,110007751,1096299495,0.408256880733945,2.18
"7150","monero","XMR","Monero",2020-04-29,17,62.53,66.98,62.08,66.55,146559090,1167338000,0.912244897959183,4.9
"7151","monero","XMR","Monero",2020-04-30,17,66.53,68.37,61.98,62.48,146714147,1096083709,0.0782472613458529,6.39
"7152","monero","XMR","Monero",2020-05-01,17,62.48,65.09,62.47,63.77,105952990,1118780764,0.496183206106872,2.62
"7153","monero","XMR","Monero",2020-05-02,17,63.76,65.14,63.76,64.62,90574303,1133833190,0.623188405797106,1.38
"7154","monero","XMR","Monero",2020-05-03,17,64.66,65.15,62.1,62.44,93103079,1095645952,0.111475409836064,3.05
"7155","monero","XMR","Monero",2020-05-04,17,62.44,62.79,59.04,61.25,106891678,1074848073,0.589333333333334,3.75
"7156","monero","XMR","Monero",2020-05-05,17,61.29,61.98,60,60.38,96201776,1059581395,0.191919191919193,1.98
"7157","monero","XMR","Monero",2020-05-06,17,60.3,62.09,58.54,58.54,110256062,1027342670,0,3.55
"7158","monero","XMR","Monero",2020-05-07,17,58.67,64.79,58.17,64.55,138695139,1132893686,0.963746223564954,6.62
"7159","monero","XMR","Monero",2020-05-08,17,64.48,65.78,63.4,63.7,127093700,1118187625,0.126050420168069,2.38
"7160","monero","XMR","Monero",2020-05-09,17,63.62,64.82,62.87,63.24,98564079,1110115188,0.189743589743592,1.95
"7161","monero","XMR","Monero",2020-05-10,17,63.25,63.25,55.44,58.86,122447899,1033284688,0.437900128040973,7.81
"7162","monero","XMR","Monero",2020-05-11,17,58.82,61.36,56.63,59.56,126280816,1045685349,0.619450317124736,4.73
"7163","monero","XMR","Monero",2020-05-12,17,59.63,62,59.31,61.43,96195506,1078663012,0.78810408921933,2.69
"7164","monero","XMR","Monero",2020-05-13,17,61.48,65.99,61.39,64.87,124797980,1139004078,0.756521739130436,4.6
"7165","monero","XMR","Monero",2020-05-14,17,64.8,66.1,62.65,65.42,133001582,1148826948,0.802898550724639,3.45
"7166","monero","XMR","Monero",2020-05-15,17,65.52,66.32,62.82,62.87,86992618,1104166163,0.0142857142857135,3.5
"7167","monero","XMR","Monero",2020-05-16,17,62.97,65.72,62.34,65.36,80487573,1147864241,0.893491124260354,3.38
"7168","monero","XMR","Monero",2020-05-17,17,65.34,66.98,64.93,65.21,77806647,1145389118,0.136585365853652,2.05
"7169","monero","XMR","Monero",2020-05-18,17,65.21,67.7,65.07,67.03,115135484,1177366476,0.745247148288976,2.63
"7170","monero","XMR","Monero",2020-05-19,17,67.05,67.34,65.39,66.46,91126914,1167516111,0.548717948717945,1.95
"7171","monero","XMR","Monero",2020-05-20,17,66.43,67,64.18,64.71,78167576,1136864099,0.187943262411343,2.82
"7172","monero","XMR","Monero",2020-05-21,17,64.71,65.01,60.35,61.79,76233560,1085530232,0.30901287553648,4.66
"7173","monero","XMR","Monero",2020-05-22,17,61.78,63.61,61.36,63.15,78674215,1109624317,0.795555555555555,2.25
"7174","monero","XMR","Monero",2020-05-23,17,63.17,64.95,62.67,63.84,71353733,1121708335,0.513157894736843,2.28
"7175","monero","XMR","Monero",2020-05-24,17,63.83,63.85,61.19,61.19,66759857,1075316627,0,2.66
"7176","monero","XMR","Monero",2020-05-25,17,61.1,62.24,60.43,61.63,68863746,1083040255,0.662983425414366,1.81
"7177","monero","XMR","Monero",2020-05-26,17,61.65,62.49,60.97,61.81,67047717,1086288973,0.552631578947371,1.52
"7178","monero","XMR","Monero",2020-05-27,17,61.85,65.61,61.59,64.55,82741303,1134545852,0.736318407960198,4.02
"7179","monero","XMR","Monero",2020-05-28,17,64.57,67.31,63.48,67.07,90819942,1178953049,0.937336814621409,3.83
"7180","monero","XMR","Monero",2020-05-29,17,67.05,67.78,65.94,66.24,91611440,1164369358,0.163043478260868,1.84
"7181","monero","XMR","Monero",2020-05-30,17,66.22,68.58,65.46,68.36,93931827,1201681556,0.929487179487181,3.12
"7182","monero","XMR","Monero",2020-05-31,17,68.36,68.45,64.4,65.07,94692776,1143896844,0.165432098765429,4.05
"7183","monero","XMR","Monero",2020-06-01,17,65.06,68.09,63.74,67.64,110295490,1189235135,0.896551724137931,4.35
"7184","monero","XMR","Monero",2020-06-02,17,67.64,70.06,64.84,66.49,104360974,1169100800,0.316091954022987,5.22
"7185","monero","XMR","Monero",2020-06-03,17,66.5,68.16,66.45,67.13,79429170,1180483154,0.397660818713446,1.71
"7186","monero","XMR","Monero",2020-06-04,17,67.16,68.65,65.83,68.19,77902720,1199146999,0.836879432624113,2.82
"7187","monero","XMR","Monero",2020-06-05,17,68.22,69.18,67.24,67.69,63952401,1190533221,0.231958762886599,1.94
"7188","monero","XMR","Monero",2020-06-06,17,67.7,68.16,67.29,67.6,57757849,1188967147,0.356321839080446,0.87
"7189","monero","XMR","Monero",2020-06-07,17,67.62,68.16,64.74,66.61,69552239,1171616024,0.546783625730995,3.42
"7190","monero","XMR","Monero",2020-06-08,17,66.61,68.26,66.34,68.23,64946265,1200204700,0.984375,1.92
"7191","monero","XMR","Monero",2020-06-09,17,68.26,68.57,67.67,68.28,56011063,1201062906,0.677777777777777,0.9
"7192","monero","XMR","Monero",2020-06-10,17,68.27,69.77,67.41,69.65,68572680,1225296929,0.949152542372885,2.36
"7193","monero","XMR","Monero",2020-06-11,17,69.65,70.05,63.61,63.92,72190681,1124577491,0.0481366459627333,6.44
"7194","monero","XMR","Monero",2020-06-12,17,63.93,66.51,63.27,65.83,63717399,1158244417,0.790123456790122,3.24
"7195","monero","XMR","Monero",2020-06-13,17,65.86,66.68,65.21,66.62,54550213,1172009842,0.959183673469395,1.47
"7196","monero","XMR","Monero",2020-06-14,17,66.61,66.61,64.97,65.73,54717590,1156493686,0.463414634146345,1.64
"7197","monero","XMR","Monero",2020-06-15,17,65.74,65.94,62.17,64.7,75859953,1138236473,0.671087533156499,3.77
"7198","monero","XMR","Monero",2020-06-16,17,64.65,66.04,64.44,65.94,66113216,1160605775,0.9375,1.6
"7199","monero","XMR","Monero",2020-06-17,17,65.95,66.67,65.06,65.2,72558345,1147646048,0.0869565217391308,1.61
"7200","monero","XMR","Monero",2020-06-18,17,65.2,65.82,64.46,65.08,68676380,1145493106,0.45588235294118,1.36
"7201","monero","XMR","Monero",2020-06-19,17,65.08,65.22,63.68,63.93,71873037,1125444517,0.162337662337662,1.54
"7202","monero","XMR","Monero",2020-06-20,17,63.93,64.76,63.38,63.94,64316630,1125629615,0.405797101449272,1.38
"7203","monero","XMR","Monero",2020-06-21,17,63.94,65.14,63.79,64.55,60392361,1136407052,0.562962962962961,1.35
"7204","monero","XMR","Monero",2020-06-22,17,64.58,66.31,64.33,65.93,82556416,1160786407,0.808080808080812,1.98
"7205","monero","XMR","Monero",2020-06-23,17,65.94,67.27,65.21,66.95,85517277,1178792726,0.844660194174762,2.06
"7206","monero","XMR","Monero",2020-06-24,17,66.98,67.48,64.31,64.87,72674399,1142239780,0.176656151419559,3.17
"7207","monero","XMR","Monero",2020-06-25,17,64.92,65.09,63.57,64.38,68046486,1133763229,0.532894736842102,1.52
"7208","monero","XMR","Monero",2020-06-26,17,64.35,64.65,63.29,63.98,63054728,1126799014,0.507352941176469,1.36
"7209","monero","XMR","Monero",2020-06-27,17,63.97,64.5,61.06,62.34,61079906,1097874634,0.372093023255814,3.44
"7210","monero","XMR","Monero",2020-06-28,17,62.34,63.79,62.1,63.31,54082128,1115194094,0.715976331360947,1.69
"7211","monero","XMR","Monero",2020-06-29,17,63.44,64.82,62.57,64.19,63712363,1130599555,0.719999999999999,2.25
"7212","monero","XMR","Monero",2020-06-30,17,64.17,64.78,63.34,63.54,64386025,1119247469,0.138888888888886,1.44
"7213","monero","XMR","Monero",2020-07-01,17,63.54,64.77,63.32,64.61,64478705,1138155748,0.889655172413793,1.45
"7214","monero","XMR","Monero",2020-07-02,17,64.58,66.96,63.03,65.89,95975517,1160910901,0.727735368956743,3.93
"7215","monero","XMR","Monero",2020-07-03,17,65.84,65.91,62.54,62.75,85530135,1105562038,0.0623145400593474,3.37
"7216","monero","XMR","Monero",2020-07-04,17,62.73,64.77,62.65,64.13,68098224,1130064817,0.698113207547168,2.12
"7217","monero","XMR","Monero",2020-07-05,17,64.03,64.51,61.7,63.22,76099632,1114029333,0.540925266903913,2.81
"7218","monero","XMR","Monero",2020-07-06,17,63.22,65.02,62.78,64.88,74125362,1143295338,0.937499999999997,2.24
"7219","monero","XMR","Monero",2020-07-07,17,64.85,65.07,63.56,64.53,55858559,1137274774,0.642384105960264,1.51
"7220","monero","XMR","Monero",2020-07-08,17,64.56,67.11,64.33,66.25,88617288,1167615302,0.690647482014389,2.78
"7221","monero","XMR","Monero",2020-07-09,17,66.25,68.96,65.36,67.63,93161220,1192073329,0.630555555555554,3.6
"7222","monero","XMR","Monero",2020-07-10,17,67.59,68.33,65.33,67.31,95885590,1186555848,0.660000000000001,3
"7223","monero","XMR","Monero",2020-07-11,17,67.29,69.57,67.17,68.74,89142317,1211671524,0.654166666666664,2.4
"7224","monero","XMR","Monero",2020-07-12,17,68.76,70.24,68.28,69.13,93942131,1218778549,0.433673469387752,1.96
"7225","monero","XMR","Monero",2020-07-13,17,69.13,69.93,68.11,69.28,87455836,1221430152,0.642857142857144,1.82
"7226","monero","XMR","Monero",2020-07-14,17,69.16,69.16,67.02,67.92,67807825,1197577952,0.420560747663554,2.14
"7227","monero","XMR","Monero",2020-07-15,17,67.83,72.52,67.48,70.6,97547877,1244918160,0.619047619047617,5.04
"7228","monero","XMR","Monero",2020-07-16,17,70.57,71.41,66.73,67.65,85426392,1192850873,0.196581196581197,4.68
"7229","monero","XMR","Monero",2020-07-17,17,67.64,68.18,67.07,67.61,51519232,1192250764,0.486486486486492,1.11
"7230","monero","XMR","Monero",2020-07-18,17,67.61,69.02,67.05,68.26,52913522,1203780459,0.614213197969547,1.97
"7231","monero","XMR","Monero",2020-07-19,17,68.25,69.04,67.68,68.77,49400376,1212942082,0.801470588235286,1.36
"7232","monero","XMR","Monero",2020-07-20,17,68.78,70.17,68.73,69.31,55897246,1222565609,0.402777777777777,1.44
"7233","monero","XMR","Monero",2020-07-21,17,69.3,71.51,69.07,69.59,70450705,1227455313,0.213114754098365,2.44
"7234","monero","XMR","Monero",2020-07-22,17,69.57,71.49,69.34,71.46,62044445,1260610029,0.986046511627903,2.15
"7235","monero","XMR","Monero",2020-07-23,17,71.47,73.87,70.89,72.86,82557920,1285366161,0.661073825503355,2.98
"7236","monero","XMR","Monero",2020-07-24,17,72.84,72.99,71.39,71.58,73201966,1262847204,0.118749999999999,1.6
"7237","monero","XMR","Monero",2020-07-25,17,71.58,73.85,71.5,73.46,60151560,1296168871,0.834042553191487,2.35
"7238","monero","XMR","Monero",2020-07-26,17,73.46,78.01,73.09,77.94,86834241,1375282378,0.985772357723576,4.92
"7239","monero","XMR","Monero",2020-07-27,17,77.94,79.61,75.08,78.49,119661660,1385029312,0.752759381898454,4.53
"7240","monero","XMR","Monero",2020-07-28,17,78.42,83.18,78.36,81.31,133640096,1434817981,0.612033195020747,4.82
"7241","monero","XMR","Monero",2020-07-29,17,81.3,82.76,79.12,79.15,93331670,1396775371,0.00824175824175855,3.64
"7242","monero","XMR","Monero",2020-07-30,17,79.17,82.58,78.92,81.09,72088890,1431175417,0.592896174863388,3.66
"7243","monero","XMR","Monero",2020-07-31,17,81.08,84.58,80.49,84.46,77343250,1490829158,0.970660146699266,4.09
"7244","monero","XMR","Monero",2020-08-01,17,84.46,89.54,83.53,89.26,111518764,1575509153,0.953410981697172,6.01
"7245","monero","XMR","Monero",2020-08-02,17,89.3,90.53,82.16,84.97,125411756,1499891746,0.335722819593788,8.37
"7246","monero","XMR","Monero",2020-08-03,17,84.92,89.71,84.16,89.11,98801252,1573170398,0.891891891891892,5.55
"7247","monero","XMR","Monero",2020-08-04,17,89.1,89.78,85.87,87.26,85392513,1540620265,0.355498721227622,3.91
"7248","monero","XMR","Monero",2020-08-05,17,87.27,90.72,86.33,90.48,80729377,1597459836,0.945330296127564,4.39
"7249","monero","XMR","Monero",2020-08-06,17,90.48,96.44,88.75,95.61,116231184,1688215907,0.892067620286086,7.69
"7250","monero","XMR","Monero",2020-08-07,17,95.55,95.58,90.51,94.1,216791739,1661684829,0.70808678500986,5.07
"7251","monero","XMR","Monero",2020-08-08,17,94.16,95.3,92.09,94.88,67833222,1675485918,0.86915887850467,3.21
"7252","monero","XMR","Monero",2020-08-09,17,94.85,95,92.64,93.06,68854565,1643384225,0.177966101694916,2.36
"7253","monero","XMR","Monero",2020-08-10,17,93.11,94.67,91.12,93.76,89731157,1655820176,0.743661971830986,3.55
"7254","monero","XMR","Monero",2020-08-11,17,93.79,95.27,84.68,87.46,167105849,1544707305,0.26251180358829,10.59
"7255","monero","XMR","Monero",2020-08-12,17,87.48,90.47,84.51,90.29,69702889,1594892017,0.969798657718121,5.96
"7256","monero","XMR","Monero",2020-08-13,17,90.28,93.07,86.26,92.79,84264770,1639120050,0.958883994126285,6.81
"7257","monero","XMR","Monero",2020-08-14,17,92.79,93.32,90.16,91.44,92896330,1615285655,0.405063291139241,3.16
"7258","monero","XMR","Monero",2020-08-15,17,91.43,91.79,89.73,90.05,76569014,1590811583,0.155339805825239,2.06
"7259","monero","XMR","Monero",2020-08-16,17,90.07,91.32,88.41,91.22,64177487,1611628957,0.965635738831616,2.91
"7260","monero","XMR","Monero",2020-08-17,17,91.22,94.65,89.79,93.36,83192011,1649521507,0.734567901234567,4.86
"7261","monero","XMR","Monero",2020-08-18,17,93.37,97.15,92.09,93.52,119998363,1652463399,0.282608695652172,5.06
"7262","monero","XMR","Monero",2020-08-19,17,93.47,94.49,89.55,91.28,109367601,1612931373,0.350202429149798,4.94
"7263","monero","XMR","Monero",2020-08-20,17,91.25,101.31,91.25,101.31,153441643,1790349014,1,10.06
"7264","monero","XMR","Monero",2020-08-21,17,101.36,105.52,92.52,92.57,173157306,1635966088,0.00384615384615363,13
"7265","monero","XMR","Monero",2020-08-22,17,92.54,94.82,89.12,94.74,96380021,1674401268,0.9859649122807,5.7
"7266","monero","XMR","Monero",2020-08-23,17,94.61,94.74,90.69,91.31,69274694,1613950623,0.153086419753088,4.05
"7267","monero","XMR","Monero",2020-08-24,17,91.36,94.33,90.57,93.94,81919624,1660486419,0.896276595744682,3.76
"7268","monero","XMR","Monero",2020-08-25,17,93.9,94.07,86.65,88.83,105150068,1570229416,0.293800539083557,7.42
"7269","monero","XMR","Monero",2020-08-26,17,88.76,89.73,87.61,89.12,89871232,1575542744,0.712264150943399,2.12
"7270","monero","XMR","Monero",2020-08-27,17,89.09,90.55,86.18,89.54,101423062,1582976908,0.768878718535469,4.37
"7271","monero","XMR","Monero",2020-08-28,17,89.57,94.96,88.95,94.36,116665533,1668301148,0.900166389351081,6.01
"7272","monero","XMR","Monero",2020-08-29,17,94.36,95.7,92.58,92.82,103879637,1641156222,0.0769230769230753,3.12
"7273","monero","XMR","Monero",2020-08-30,17,92.81,96.29,92.81,96.15,113688927,1700118059,0.95977011494253,3.48
"7274","monero","XMR","Monero",2020-08-31,17,96.21,96.56,93.33,93.35,104051391,1650693311,0.00619195046439505,3.23
"7275","monero","XMR","Monero",2020-09-01,17,93.35,98.62,92.13,97.14,128552757,1717789960,0.77195685670262,6.49
"7276","monero","XMR","Monero",2020-09-02,17,97.13,97.32,88.48,91.08,132175687,1610813830,0.294117647058823,8.84
"7277","monero","XMR","Monero",2020-09-03,17,91.08,91.34,77.61,77.98,140380810,1379207534,0.0269482884195196,13.73
"7278","monero","XMR","Monero",2020-09-04,17,77.84,83.56,77.11,82.35,149075409,1456528455,0.812403100775193,6.45
"7279","monero","XMR","Monero",2020-09-05,17,82.54,83.37,74.67,77.71,259444708,1374491409,0.349425287356321,8.7
"7280","monero","XMR","Monero",2020-09-06,17,77.71,81.06,75.42,80.33,215200059,1421048813,0.870567375886524,5.64
"7281","monero","XMR","Monero",2020-09-07,17,80.24,82.76,77.04,82.53,243693290,1460013712,0.959790209790209,5.72
"7282","monero","XMR","Monero",2020-09-08,17,82.51,84.68,79.1,83.9,294622244,1484370092,0.860215053763443,5.58
"7283","monero","XMR","Monero",2020-09-09,17,83.89,85.9,82.37,84.38,192100834,1492923629,0.569405099150139,3.53
"7284","monero","XMR","Monero",2020-09-10,17,84.42,89.41,83.25,83.46,26710283019,1476752887,0.0340909090909081,6.16
"7285","monero","XMR","Monero",2020-09-11,17,83.46,89.02,79.68,88.39,20874120674,1564017397,0.93254817987152,9.34
"7286","monero","XMR","Monero",2020-09-12,17,88.19,90.01,83.06,86.51,209387764,1530781110,0.496402877697842,6.95
"7287","monero","XMR","Monero",2020-09-13,17,86.51,90.85,83.33,89.5,28959121742,1583940390,0.820478723404256,7.52
"7288","monero","XMR","Monero",2020-09-14,17,89,93.18,82.58,92.65,524965378,1639728813,0.950000000000001,10.6
"7289","monero","XMR","Monero",2020-09-15,17,92.97,94.6,87.59,91.12,532663423,1612774654,0.503566333808845,7.01
"7290","monero","XMR","Monero",2020-09-16,17,90.94,95.63,86.56,86.61,502022873,1532913873,0.00551267916207245,9.07
"7291","monero","XMR","Monero",2020-09-17,17,87.53,93.99,86.13,92.43,487697605,1636037117,0.801526717557253,7.86
"7292","monero","XMR","Monero",2020-09-18,17,92.43,97.3,89.78,92.3,435978522,1633873492,0.335106382978723,7.52
"7293","monero","XMR","Monero",2020-09-19,17,91.94,96.64,88.7,95.74,485295626,1694862737,0.886649874055415,7.94
"7294","monero","XMR","Monero",2020-09-20,17,96.29,96.67,89.47,93.36,493090147,1652871343,0.540277777777778,7.2
"7295","monero","XMR","Monero",2020-09-21,17,93.22,95.6,85.19,88.95,478896181,1574902278,0.361191162343901,10.41
"7296","monero","XMR","Monero",2020-09-22,17,88.87,94.78,85.62,92.95,407803150,1645853827,0.800218340611354,9.16
"7297","monero","XMR","Monero",2020-09-23,17,92.95,96.02,86.7,87.81,389580914,1554797695,0.119098712446352,9.32
"7298","monero","XMR","Monero",2020-09-24,17,87.73,93.64,85.78,92.77,416845892,1642811515,0.889312977099236,7.86
"7299","basic-attention-token","BAT","Basic Attention Token",2017-06-01,53,0.16823,0.175339,0.146197,0.171036,4373940,171036000,0.853573883161512,0.03
"7300","basic-attention-token","BAT","Basic Attention Token",2017-06-02,53,0.171186,0.171238,0.15354,0.156576,3121920,156576000,0.171525423728813,0.02
"7301","basic-attention-token","BAT","Basic Attention Token",2017-06-03,53,0.156534,0.185107,0.154692,0.166049,4738010,166049000,0.37358552631579,0.03
"7302","basic-attention-token","BAT","Basic Attention Token",2017-06-04,53,0.16598,0.35243,0.164857,0.285542,27578300,285542000,0.643310234541578,0.19
"7303","basic-attention-token","BAT","Basic Attention Token",2017-06-05,53,0.285023,0.32991,0.269752,0.291661,14297400,291661000,0.363936877076412,0.06
"7304","basic-attention-token","BAT","Basic Attention Token",2017-06-06,53,0.291649,0.306674,0.254038,0.260062,10708800,260062000,0.114524714828898,0.05
"7305","basic-attention-token","BAT","Basic Attention Token",2017-06-07,53,0.259213,0.280704,0.228324,0.23859,11149700,238590000,0.195916030534351,0.05
"7306","basic-attention-token","BAT","Basic Attention Token",2017-06-08,53,0.239285,0.256475,0.213869,0.223217,8890730,223217000,0.21943661971831,0.04
"7307","basic-attention-token","BAT","Basic Attention Token",2017-06-09,53,0.222104,0.239072,0.216599,0.22508,5996870,225080000,0.376933333333333,0.02
"7308","basic-attention-token","BAT","Basic Attention Token",2017-06-10,53,0.224807,0.232437,0.194228,0.197021,8265660,197021000,0.073115183246073,0.04
"7309","basic-attention-token","BAT","Basic Attention Token",2017-06-11,53,0.195443,0.205489,0.17655,0.182229,6837190,182229000,0.196505190311418,0.03
"7310","basic-attention-token","BAT","Basic Attention Token",2017-06-12,53,0.182321,0.212659,0.152264,0.182798,7175260,182798000,0.505529801324503,0.06
"7311","basic-attention-token","BAT","Basic Attention Token",2017-06-13,53,0.18294,0.2013,0.174497,0.194538,5539180,194538000,0.747798507462686,0.03
"7312","basic-attention-token","BAT","Basic Attention Token",2017-06-14,53,0.193745,0.197086,0.162635,0.169383,3766080,169383000,0.195594202898551,0.03
"7313","basic-attention-token","BAT","Basic Attention Token",2017-06-15,53,0.170145,0.218198,0.144954,0.215435,6576040,215435000,0.96285519125683,0.07
"7314","basic-attention-token","BAT","Basic Attention Token",2017-06-16,53,0.212512,0.246001,0.186373,0.232775,12209000,232775000,0.778557046979866,0.06
"7315","basic-attention-token","BAT","Basic Attention Token",2017-06-17,53,0.231731,0.231731,0.206255,0.2084,5614210,208400000,0.0841176470588239,0.03
